% Model,Varennes_GD.mph
% Version,COMSOL 5.2.1.262
% Date,"Nov 18 2020, 08:56"
% Table,Tcalc - 
% Time (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
6.456628492698067,13.169393099730144,13.127275556139352,213.09088467643664
6.458017381586956,13.168335179298197,13.136152793362442,213.09088259074164
6.459406270475845,13.167226740668184,13.135507602930602,213.09087428971236
6.460795159364733,13.166302377041575,13.1430696964606,213.0908815103293
6.462184048253622,13.165220918906641,13.137705657949653,213.09086538761142
6.463572937142511,13.164332889155617,13.144283753381501,213.0908641652859
6.4649618260314,13.163520396274635,13.147676150705308,213.090868377939
6.466350714920289,13.162672010111123,13.147720264973827,213.09086682808473
6.467739603809178,13.161531703310061,13.136297791839297,213.0908282147164
6.469128492698067,13.160269160842347,13.127893091069097,213.0907700194121
6.470517381586956,13.159222452970425,13.132193258223936,213.09073596721825
6.471906270475844,13.158143109033233,13.129638893109359,213.09070333783578
6.473295159364733,13.157089585426036,13.130128568884686,213.09067777753825
6.474684048253622,13.156215454129836,13.137069559095323,213.09067513208038
6.476072937142511,13.155383517359724,13.140628458660558,213.09068013447256
6.4774618260314,13.154786626826024,13.152439289369624,213.0907124861115
6.478850714920289,13.153786972626392,13.139877410302006,213.09069704086528
6.480239603809178,13.152667492930789,13.133857436109338,213.0906608074613
6.481628492698067,13.151654954362868,13.13379093341797,213.09062991499357
6.483017381586955,13.150740960690882,13.135053709145325,213.09060956545738
6.484406270475844,13.149803232793829,13.132958637530635,213.0905874328726
6.485795159364733,13.14916015026131,13.142405283938956,213.09059504950713
6.4871840482536225,13.148602799544506,13.146748507589678,213.09061147635921
6.488572937142511,13.147785780806828,13.137601254123581,213.09059412691497
6.4899618260314,13.146906088791468,13.132274606804117,213.09056039979455
6.491350714920289,13.146206093388685,13.135441627681018,213.0905412319994
6.492739603809178,13.145668495415748,13.140689020077389,213.0905412628922
6.494128492698066,13.144927348843737,13.133431113311019,213.09051962288672
6.495517381586955,13.144153053493483,13.130435982281995,213.09049092177978
6.4969062704758445,13.143296743025417,13.124589162276095,213.0904504181677
6.498295159364734,13.142528508289274,13.125061660109338,213.0904192611698
6.499684048253622,13.141678746343416,13.120300612570418,213.09038149795634
6.501072937142511,13.14106297994931,13.126586842464349,213.0903684859336
6.5024618260314,13.140608462453315,13.13341863047981,213.09037654226898
6.503850714920289,13.140108277207958,13.133883303485106,213.09038078820944
6.505239603809177,13.139616357222053,13.135230743430839,213.09038255147843
6.506628492698066,13.139221093665299,13.139462786593867,213.09039116814307
6.5080173815869555,13.13881864017901,13.140338573947759,213.09039655878922
6.509406270475845,13.138087500805511,13.127799188119297,213.0903614547013
6.510795159364734,13.137819673059028,13.143322438994915,213.0903744187622
6.512184048253622,13.137366347126658,13.137389985340178,213.09036843291204
6.513572937142511,13.13713105136793,13.14758917191358,213.09038911320263
6.5149618260314,13.136780606936668,13.145550894209919,213.09039752300325
6.516350714920289,13.136244633387093,13.139111352889415,213.0903819345672
6.5177396038091775,13.135555439608254,13.131602270002986,213.0903457956255
6.519128492698067,13.134737504791644,13.123463933077574,213.0902943055669
