% Model,Varennes_GD_gfunc.mph,,
% Version,COMSOL 5.2.1.262,,
% Date,"Apr 12 2020, 10:14",,
% Table,Tcalc - ,,
% Temps (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
5.604076529,4.889849458,5.888883174,213.001827
5.604770974,4.889970813,5.889004532,213.0018298
5.605465418,4.890092153,5.889125877,213.0018327
5.606159863,4.890213475,5.889247202,213.0018355
5.606854307,4.890334782,5.889368513,213.0018383
5.607548751,4.890456074,5.889489809,213.0018411
5.608243196,4.890577351,5.88961109,213.0018439
5.60893764,4.890698611,5.889732354,213.0018467
5.609632085,4.890819863,5.88985361,213.0018495
5.610326529,4.890941093,5.889974843,213.0018523
5.611020974,4.891062302,5.890096056,213.0018551
5.611715418,4.891183503,5.890217262,213.0018579
5.612409863,4.891304691,5.890338453,213.0018607
5.613104307,4.891425867,5.890459633,213.0018635
5.613798751,4.891547022,5.890580792,213.0018663
5.614493196,4.89166816,5.890701933,213.0018691
5.61518764,4.891789283,5.89082306,213.0018719
5.615882085,4.891910392,5.890944174,213.0018747
5.616576529,4.892031482,5.891065267,213.0018775
5.617270974,4.892152556,5.891186345,213.0018803
5.617965418,4.892273625,5.891307418,213.0018831
5.618659863,4.892394675,5.891428472,213.0018859
5.619354307,4.892515707,5.891549508,213.0018887
5.620048751,4.892636722,5.891670526,213.0018915
5.620743196,4.892757721,5.89179153,213.0018943
5.62143764,4.892878709,5.891912521,213.0018971
5.622132085,4.892999689,5.892033505,213.0018999
5.622826529,4.893120646,5.892154466,213.0019027
5.623520974,4.8932416,5.892275424,213.0019055
5.624215418,4.893362521,5.892396349,213.0019083
5.624909863,4.893483437,5.892517269,213.0019111
5.625604307,4.893604332,5.892638167,213.0019139
5.626298751,4.893725214,5.892759053,213.0019167
5.626993196,4.893846084,5.892879927,213.0019195
5.62768764,4.893966934,5.893000781,213.0019222
5.628382085,4.894087778,5.893121629,213.001925
5.629076529,4.8942086,5.893242454,213.0019278
5.629770974,4.894329405,5.893363263,213.0019306
5.630465418,4.894450187,5.893484049,213.0019334
5.631159863,4.894570965,5.893604831,213.0019362
5.631854307,4.894691721,5.893725591,213.001939
5.632548751,4.894812467,5.89384634,213.0019418
5.633243196,4.894933197,5.893967075,213.0019446
5.63393764,4.895053915,5.894087796,213.0019474
5.634632085,4.895174619,5.894208505,213.0019502
5.635326529,4.895295315,5.894329204,213.0019529
5.636020974,4.895415985,5.894449878,213.0019557
5.636715418,4.895536634,5.894570531,213.0019585
5.637409863,4.895657274,5.894691175,213.0019613
5.638104307,4.895777889,5.894811794,213.0019641
5.638798751,4.895898505,5.894932413,213.0019669
5.639493196,4.896019102,5.895053014,213.0019697
5.64018764,4.89613968,5.895173596,213.0019724
5.640882085,4.896260245,5.895294165,213.0019752
5.641576529,4.896380787,5.895414711,213.001978
5.642270974,4.896501319,5.895535247,213.0019808
5.642965418,4.896621841,5.895655773,213.0019836
5.643659863,4.896742345,5.895776281,213.0019864
5.644354307,4.896862833,5.895896772,213.0019892
5.645048751,4.896983307,5.89601725,213.0019919
5.645743196,4.897103766,5.896137713,213.0019947
5.64643764,4.897224209,5.89625816,213.0019975
5.647132085,4.897344639,5.896378593,213.0020003
5.647826529,4.897465047,5.896499006,213.0020031
5.648520974,4.897585445,5.896619407,213.0020058
5.649215418,4.897705829,5.896739795,213.0020086
5.649909863,4.8978262,5.89686017,213.0020114
5.650604307,4.897946548,5.896980522,213.0020142
5.651298751,4.898066887,5.897100864,213.002017
5.651993196,4.898187204,5.897221186,213.0020197
5.65268764,4.898307514,5.897341499,213.0020225
5.653382085,4.898427814,5.897461803,213.0020253
5.654076529,4.898548096,5.897582089,213.0020281
5.654770974,4.898668353,5.89770235,213.0020308
5.655465418,4.898788602,5.897822603,213.0020336
5.656159863,4.898908832,5.897942837,213.0020364
5.656854307,4.899029046,5.898063055,213.0020392
5.657548751,4.899149247,5.89818326,213.0020419
5.658243196,4.899269436,5.898303452,213.0020447
5.65893764,4.899389602,5.898423622,213.0020475
5.659632085,4.89950977,5.898543794,213.0020503
5.660326529,4.89962991,5.898663937,213.002053
5.661020974,4.899750047,5.898784078,213.0020558
5.661715418,4.899870156,5.898904191,213.0020586
5.662409863,4.899990251,5.89902429,213.0020613
5.663104307,4.900110334,5.899144377,213.0020641
5.663798751,4.900230399,5.899264446,213.0020669
5.664493196,4.900350449,5.899384499,213.0020697
5.66518764,4.900470486,5.899504541,213.0020724
5.665882085,4.900590509,5.899624567,213.0020752
5.666576529,4.900710525,5.899744587,213.002078
5.667270974,4.900830519,5.899864585,213.0020807
5.667965418,4.900950496,5.899984566,213.0020835
5.668659863,4.901070456,5.90010453,213.0020863
5.669354307,4.901190405,5.900224482,213.002089
5.670048751,4.901310342,5.900344424,213.0020918
5.670743196,4.901430268,5.900464353,213.0020946
5.67143764,4.901550171,5.90058426,213.0020973
5.672132085,4.901670058,5.900704151,213.0021001
5.672826529,4.901789932,5.900824029,213.0021029
5.673520974,4.901909782,5.900943883,213.0021056
5.674215418,4.902029623,5.901063727,213.0021084
5.674909863,4.902149456,5.901183565,213.0021112
5.675604307,4.902269265,5.901303377,213.0021139
5.676298751,4.902389066,5.901423182,213.0021167
5.676993196,4.902508846,5.901542966,213.0021194
5.67768764,4.90262862,5.901662743,213.0021222
5.678382085,4.902748376,5.901782503,213.002125
5.679076529,4.902868114,5.901902245,213.0021277
5.679770974,4.902987841,5.902021976,213.0021305
5.680465418,4.903107556,5.902141695,213.0021332
5.681159863,4.903227247,5.90226139,213.002136
5.681854307,4.903346925,5.902381071,213.0021388
5.682548751,4.903466587,5.902500738,213.0021415
5.683243196,4.903586234,5.902620388,213.0021443
5.68393764,4.903705875,5.902740033,213.002147
5.684632085,4.903825496,5.902859658,213.0021498
5.685326529,4.903945099,5.902979265,213.0021525
5.686020974,4.904064692,5.903098861,213.0021553
5.686715418,4.904184268,5.903218442,213.0021581
5.687409863,4.90430383,5.903338008,213.0021608
5.688104307,4.904423371,5.903457552,213.0021636
5.688798751,4.9045429,5.903577085,213.0021663
5.689493196,4.904662424,5.903696613,213.0021691
5.69018764,4.904781926,5.903816118,213.0021718
5.690882085,4.904901406,5.903935602,213.0021746
5.691576529,4.905020877,5.904055077,213.0021773
5.692270974,4.90514033,5.904174534,213.0021801
5.692965418,4.905259771,5.904293979,213.0021828
5.693659863,4.905379195,5.904413407,213.0021856
5.694354307,4.905498609,5.904532825,213.0021884
5.695048751,4.905618007,5.904652226,213.0021911
5.695743196,4.905737393,5.904771616,213.0021939
5.69643764,4.905856764,5.904890991,213.0021966
5.697132085,4.905976124,5.905010355,213.0021994
5.697826529,4.906095464,5.905129698,213.0022021
5.698520974,4.90621479,5.905249028,213.0022049
5.699215418,4.906334101,5.905368343,213.0022076
5.699909863,4.906453397,5.905487643,213.0022103
5.700604307,4.906572684,5.905606934,213.0022131
5.701298751,4.906691946,5.905726199,213.0022158
5.701993196,4.906811195,5.905845453,213.0022186
5.70268764,4.906930438,5.905964699,213.0022213
5.703382085,4.907049651,5.906083916,213.0022241
5.704076529,4.907168857,5.906203126,213.0022268
5.704770974,4.907288049,5.906322322,213.0022296
5.705465418,4.907407219,5.906441495,213.0022323
5.706159863,4.907526377,5.906560658,213.0022351
5.706854307,4.90764552,5.906679804,213.0022378
5.707548751,4.907764651,5.90679894,213.0022405
5.708243196,4.907883768,5.90691806,213.0022433
5.70893764,4.908002874,5.90703717,213.002246
5.709632085,4.908121964,5.907156264,213.0022488
5.710326529,4.908241041,5.907275345,213.0022515
5.711020974,4.908360112,5.907394419,213.0022543
5.711715418,4.908479151,5.907513462,213.002257
5.712409863,4.908598176,5.907632491,213.0022597
5.713104307,4.908717191,5.90775151,213.0022625
5.713798751,4.908836184,5.907870506,213.0022652
5.714493196,4.908955166,5.907989493,213.002268
5.71518764,4.909074131,5.908108461,213.0022707
5.715882085,4.90919309,5.908227424,213.0022734
5.716576529,4.909312028,5.908346366,213.0022762
5.717270974,4.909430959,5.908465301,213.0022789
5.717965418,4.909549863,5.908584209,213.0022816
5.718659863,4.909668767,5.908703117,213.0022844
5.719354307,4.909787643,5.908821996,213.0022871
5.720048751,4.909906516,5.908940873,213.0022898
5.720743196,4.910025373,5.909059734,213.0022926
5.72143764,4.910144211,5.909178575,213.0022953
5.722132085,4.910263039,5.909297407,213.0022981
5.722826529,4.910381848,5.90941622,213.0023008
5.723520974,4.91050064,5.909535016,213.0023035
5.724215418,4.910619419,5.909653799,213.0023063
5.724909863,4.910738181,5.909772564,213.002309
5.725604307,4.910856932,5.90989132,213.0023117
5.726298751,4.910975673,5.910010065,213.0023145
5.726993196,4.91109439,5.910128785,213.0023172
5.72768764,4.911213103,5.910247502,213.0023199
5.728382085,4.911331797,5.910366199,213.0023226
5.729076529,4.911450469,5.910484876,213.0023254
5.729770974,4.91156913,5.910603541,213.0023281
5.730465418,4.911687777,5.910722191,213.0023308
5.731159863,4.911806413,5.910840831,213.0023336
5.731854307,4.911925023,5.910959445,213.0023363
5.732548751,4.912043624,5.91107805,213.002339
5.733243196,4.91216221,5.91119664,213.0023417
5.73393764,4.912280784,5.911315218,213.0023445
5.734632085,4.912399349,5.911433787,213.0023472
5.735326529,4.912517889,5.91155233,213.0023499
5.736020974,4.912636416,5.911670861,213.0023527
5.736715418,4.912754931,5.91178938,213.0023554
5.737409863,4.912873439,5.911907891,213.0023581
5.738104307,4.912991927,5.912026383,213.0023608
5.738798751,4.913110407,5.912144866,213.0023635
5.739493196,4.913228862,5.912263326,213.0023663
5.74018764,4.913347308,5.912381776,213.002369
5.740882085,4.913465734,5.912500206,213.0023717
5.741576529,4.913584146,5.912618621,213.0023744
5.742270974,4.913702545,5.912737024,213.0023772
5.742965418,4.913820924,5.912855407,213.0023799
5.743659863,4.913939293,5.912973779,213.0023826
5.744354307,4.914057653,5.913092143,213.0023853
5.745048751,4.914176,5.913210494,213.002388
5.745743196,4.914294318,5.913328816,213.0023908
5.74643764,4.914412628,5.91344713,213.0023935
5.747132085,4.914530927,5.913565433,213.0023962
5.747826529,4.914649217,5.913683727,213.0023989
5.748520974,4.914767489,5.913802002,213.0024016
5.749215418,4.914885747,5.913920264,213.0024044
5.749909863,4.915003985,5.914038506,213.0024071
5.750604307,4.915122213,5.914156738,213.0024098
5.751298751,4.915240427,5.914274955,213.0024125
5.751993196,4.915358623,5.914393156,213.0024152
5.75268764,4.915476797,5.914511333,213.0024179
5.753382085,4.915594968,5.914629508,213.0024207
5.754076529,4.915713117,5.914747661,213.0024234
5.754770974,4.915831253,5.914865801,213.0024261
5.755465418,4.915949376,5.914983927,213.0024288
5.756159863,4.91606749,5.915102045,213.0024315
5.756854307,4.916185587,5.915220146,213.0024342
5.757548751,4.91630367,5.915338232,213.0024369
5.758243196,4.916421734,5.915456301,213.0024396
5.75893764,4.916539784,5.915574354,213.0024424
5.759632085,4.91665782,5.915692394,213.0024451
5.760326529,4.916775835,5.915810413,213.0024478
5.761020974,4.916893846,5.915928428,213.0024505
5.761715418,4.917011843,5.916046429,213.0024532
5.762409863,4.917129819,5.916164408,213.0024559
5.763104307,4.917247779,5.916282372,213.0024586
5.763798751,4.917365733,5.91640033,213.0024613
5.764493196,4.917483671,5.916518272,213.002464
5.76518764,4.91760159,5.916636194,213.0024667
5.765882085,4.917719496,5.916754104,213.0024695
5.766576529,4.917837389,5.916872001,213.0024722
5.767270974,4.917955261,5.916989877,213.0024749
5.767965418,4.918073118,5.917107737,213.0024776
5.768659863,4.918190963,5.917225587,213.0024803
5.769354307,4.918308799,5.917343426,213.002483
5.770048751,4.918426619,5.91746125,213.0024857
5.770743196,4.918544429,5.917579064,213.0024884
5.77143764,4.918662216,5.917696855,213.0024911
5.772132085,4.918779995,5.917814637,213.0024938
5.772826529,4.918897765,5.917932411,213.0024965
5.773520974,4.919015514,5.918050164,213.0024992
5.774215418,4.919133245,5.918167899,213.0025019
5.774909863,4.919250965,5.918285623,213.0025046
5.775604307,4.919368672,5.918403334,213.0025073
5.776298751,4.919486368,5.918521033,213.00251
5.776993196,4.919604039,5.918638708,213.0025127
5.77768764,4.919721696,5.918756369,213.0025154
5.778382085,4.919839338,5.918874015,213.0025181
5.779076529,4.919956976,5.918991656,213.0025208
5.779770974,4.920074599,5.919109283,213.0025235
5.780465418,4.920192205,5.919226893,213.0025262
5.781159863,4.920309799,5.919344491,213.0025289
5.781854307,4.920427376,5.919462072,213.0025316
5.782548751,4.920544932,5.919579632,213.0025343
5.783243196,4.920662477,5.91969718,213.002537
5.78393764,4.920780006,5.919814713,213.0025397
5.784632085,4.920897527,5.919932238,213.0025424
5.785326529,4.921015027,5.920049741,213.0025451
5.786020974,4.921132514,5.920167233,213.0025478
5.786715418,4.921249995,5.920284717,213.0025505
5.787409863,4.921367449,5.920402175,213.0025532
5.788104307,4.921484894,5.920519624,213.0025559
5.788798751,4.921602328,5.920637061,213.0025586
5.789493196,4.921719746,5.920754484,213.0025613
5.79018764,4.921837151,5.920871893,213.0025639
5.790882085,4.921954547,5.920989292,213.0025666
5.791576529,4.922071925,5.921106674,213.0025693
5.792270974,4.922189284,5.921224037,213.002572
5.792965418,4.922306622,5.921341378,213.0025747
5.793659863,4.922423953,5.921458713,213.0025774
5.794354307,4.922541267,5.921576031,213.0025801
5.795048751,4.922658571,5.921693339,213.0025828
5.795743196,4.92277586,5.921810631,213.0025855
5.79643764,4.922893129,5.921927904,213.0025882
5.797132085,4.92301039,5.922045169,213.0025909
5.797826529,4.923127634,5.922162417,213.0025935
5.798520974,4.923244868,5.922279655,213.0025962
5.799215418,4.923362084,5.922396875,213.0025989
5.799909863,4.923479285,5.922514079,213.0026016
5.800604307,4.923596472,5.92263127,213.0026043
5.801298751,4.923713643,5.922748445,213.002607
5.801993196,4.923830801,5.922865607,213.0026097
5.80268764,4.923947954,5.922982764,213.0026123
5.803382085,4.924065094,5.923099907,213.002615
5.804076529,4.924182215,5.923217032,213.0026177
5.804770974,4.924299316,5.923334136,213.0026204
5.805465418,4.924416405,5.92345123,213.0026231
5.806159863,4.924533476,5.923568305,213.0026258
5.806854307,4.924650545,5.923685377,213.0026284
5.807548751,4.924767592,5.923802428,213.0026311
5.808243196,4.92488462,5.923919459,213.0026338
5.80893764,4.925001637,5.92403648,213.0026365
5.809632085,4.925118634,5.924153481,213.0026392
5.810326529,4.925235624,5.924270475,213.0026419
5.811020974,4.925352592,5.924387447,213.0026445
5.811715418,4.925469556,5.924504414,213.0026472
5.812409863,4.925586501,5.924621363,213.0026499
5.813104307,4.925703435,5.924738301,213.0026526
5.813798751,4.925820356,5.924855226,213.0026552
5.814493196,4.925937267,5.924972141,213.0026579
5.81518764,4.926054153,5.925089031,213.0026606
5.815882085,4.926171033,5.925205914,213.0026633
5.816576529,4.926287895,5.92532278,213.002666
5.817270974,4.926404744,5.925439633,213.0026686
5.817965418,4.926521579,5.925556472,213.0026713
5.818659863,4.926638396,5.925673292,213.002674
5.819354307,4.926755195,5.925790095,213.0026767
5.820048751,4.926871988,5.925906892,213.0026793
5.820743196,4.926988761,5.926023668,213.002682
5.82143764,4.927105516,5.926140427,213.0026847
5.822132085,4.927222265,5.926257181,213.0026874
5.822826529,4.927339006,5.926373925,213.00269
5.823520974,4.927455733,5.926490655,213.0026927
5.824215418,4.927572439,5.926607366,213.0026954
5.824909863,4.92768913,5.92672406,213.002698
5.825604307,4.92780581,5.926840744,213.0027007
5.826298751,4.927922465,5.926957403,213.0027034
5.826993196,4.928039118,5.927074059,213.0027061
5.82768764,4.928155756,5.927190701,213.0027087
5.828382085,4.928272379,5.927307329,213.0027114
5.829076529,4.928388986,5.927423939,213.0027141
5.829770974,4.928505579,5.927540536,213.0027167
5.830465418,4.928622152,5.927657113,213.0027194
5.831159863,4.92873872,5.927773684,213.0027221
5.831854307,4.928855267,5.927890235,213.0027247
5.832548751,4.928971813,5.928006785,213.0027274
5.833243196,4.929088336,5.928123312,213.0027301
5.83393764,4.929204847,5.928239826,213.0027327
5.834632085,4.929321336,5.928356319,213.0027354
5.835326529,4.929437814,5.928472801,213.0027381
5.836020974,4.929554283,5.928589274,213.0027407
5.836715418,4.92967073,5.928705725,213.0027434
5.837409863,4.929787167,5.928822165,213.0027461
5.838104307,4.9299036,5.928938603,213.0027487
5.838798751,4.930020005,5.929055011,213.0027514
5.839493196,4.9301364,5.92917141,213.0027541
5.84018764,4.930252774,5.929287788,213.0027567
5.840882085,4.930369142,5.929404159,213.0027594
5.841576529,4.930485492,5.929520513,213.002762
5.842270974,4.930601829,5.929636854,213.0027647
5.842965418,4.93071816,5.929753188,213.0027674
5.843659863,4.930834477,5.929869509,213.00277
5.844354307,4.930950775,5.929985811,213.0027727
5.845048751,4.931067053,5.930102093,213.0027753
5.845743196,4.931183312,5.930218356,213.002778
5.84643764,4.931299568,5.930334615,213.0027807
5.847132085,4.931415802,5.930450853,213.0027833
5.847826529,4.931532033,5.930567088,213.002786
5.848520974,4.931648246,5.930683305,213.0027886
5.849215418,4.931764451,5.930799513,213.0027913
5.849909863,4.931880639,5.930915705,213.002794
5.850604307,4.931996802,5.931031872,213.0027966
5.851298751,4.932112959,5.931148033,213.0027993
5.851993196,4.932229097,5.931264175,213.0028019
5.85268764,4.93234523,5.931380311,213.0028046
5.853382085,4.932461346,5.931496431,213.0028072
5.854076529,4.932577444,5.931612533,213.0028099
5.854770974,4.93269353,5.931728623,213.0028125
5.855465418,4.932809598,5.931844694,213.0028152
5.856159863,4.932925658,5.931960758,213.0028178
5.856854307,4.9330417,5.932076804,213.0028205
5.857548751,4.933157734,5.932192842,213.0028231
5.858243196,4.933273755,5.932308866,213.0028258
5.85893764,4.933389755,5.93242487,213.0028284
5.859632085,4.933505745,5.932540864,213.0028311
5.860326529,4.933621718,5.93265684,213.0028338
5.861020974,4.933737676,5.932772803,213.0028364
5.861715418,4.933853621,5.932888751,213.0028391
5.862409863,4.933969546,5.933004681,213.0028417
5.863104307,4.934085466,5.933120604,213.0028443
5.863798751,4.934201374,5.933236515,213.002847
5.864493196,4.934317268,5.933352414,213.0028496
5.86518764,4.934433149,5.933468298,213.0028523
5.865882085,4.934549019,5.933584171,213.0028549
5.866576529,4.934664865,5.933700022,213.0028576
5.867270974,4.934780705,5.933815866,213.0028602
5.867965418,4.934896524,5.933931688,213.0028629
5.868659863,4.935012326,5.934047494,213.0028655
5.869354307,4.935128124,5.934163295,213.0028682
5.870048751,4.935243903,5.934279078,213.0028708
5.870743196,4.935359668,5.934394847,213.0028735
5.87143764,4.935475411,5.934510594,213.0028761
5.872132085,4.935591149,5.934626336,213.0028787
5.872826529,4.935706871,5.934742061,213.0028814
5.873520974,4.935822582,5.934857776,213.002884
5.874215418,4.935938272,5.93497347,213.0028867
5.874909863,4.936053952,5.935089153,213.0028893
5.875604307,4.936169624,5.935204829,213.002892
5.876298751,4.936285275,5.935320485,213.0028946
5.876993196,4.936400919,5.935436132,213.0028972
5.87768764,4.936516547,5.935551764,213.0028999
5.878382085,4.936632162,5.935667383,213.0029025
5.879076529,4.936747762,5.935782986,213.0029052
5.879770974,4.936863346,5.935898574,213.0029078
5.880465418,4.936978917,5.936014149,213.0029104
5.881159863,4.937094475,5.936129711,213.0029131
5.881854307,4.93721002,5.93624526,213.0029157
5.882548751,4.937325546,5.936360789,213.0029183
5.883243196,4.937441062,5.936476309,213.002921
5.88393764,4.937556564,5.936591815,213.0029236
5.884632085,4.937672047,5.936707301,213.0029263
5.885326529,4.937787513,5.936822771,213.0029289
5.886020974,4.937902976,5.936938238,213.0029315
5.886715418,4.93801842,5.937053686,213.0029342
5.887409863,4.938133848,5.937169118,213.0029368
5.888104307,4.938249264,5.937284537,213.0029394
5.888798751,4.938364672,5.937399949,213.0029421
5.889493196,4.938480063,5.937515344,213.0029447
5.89018764,4.938595442,5.937630726,213.0029473
5.890882085,4.938710808,5.937746097,213.00295
5.891576529,4.938826158,5.93786145,213.0029526
5.892270974,4.938941498,5.937976793,213.0029552
5.892965418,4.939056814,5.938092114,213.0029579
5.893659863,4.939172121,5.938207424,213.0029605
5.894354307,4.939287416,5.938322723,213.0029631
5.895048751,4.939402692,5.938438003,213.0029658
5.895743196,4.93951796,5.938553275,213.0029684
5.89643764,4.939633225,5.938668543,213.002971
5.897132085,4.939748457,5.938783779,213.0029736
5.897826529,4.939863674,5.938899,213.0029763
5.898520974,4.939978887,5.939014216,213.0029789
5.899215418,4.940094084,5.939129417,213.0029815
5.899909863,4.940209269,5.939244606,213.0029842
5.900604307,4.940324437,5.939359778,213.0029868
5.901298751,4.940439588,5.939474933,213.0029894
5.901993196,4.940554735,5.939590084,213.002992
5.90268764,4.940669862,5.939705214,213.0029947
5.903382085,4.940784978,5.939820334,213.0029973
5.904076529,4.940900081,5.93993544,213.0029999
5.904770974,4.94101517,5.940050533,213.0030025
5.905465418,4.941130244,5.940165611,213.0030052
5.906159863,4.941245304,5.940280675,213.0030078
5.906854307,4.941360354,5.940395728,213.0030104
5.907548751,4.941475382,5.94051076,213.003013
5.908243196,4.941590395,5.940625777,213.0030156
5.90893764,4.941705396,5.940740782,213.0030183
5.909632085,4.941820384,5.940855774,213.0030209
5.910326529,4.941935361,5.940970754,213.0030235
5.911020974,4.942050333,5.94108573,213.0030261
5.911715418,4.942165277,5.941200678,213.0030287
5.912409863,4.942280211,5.941315615,213.0030314
5.913104307,4.94239514,5.941430548,213.003034
5.913798751,4.942510051,5.941545463,213.0030366
5.914493196,4.942624939,5.941660355,213.0030392
5.91518764,4.942739822,5.941775241,213.0030418
5.915882085,4.94285469,5.941890113,213.0030445
5.916576529,4.942969545,5.942004972,213.0030471
5.917270974,4.943084382,5.942119813,213.0030497
5.917965418,4.943199204,5.942234639,213.0030523
5.918659863,4.943314012,5.94234945,213.0030549
5.919354307,4.94342881,5.942464252,213.0030575
5.920048751,4.943543595,5.942579041,213.0030602
5.920743196,4.943658366,5.942693815,213.0030628
5.92143764,4.943773127,5.94280858,213.0030654
5.922132085,4.943887871,5.942923328,213.003068
5.922826529,4.944002604,5.943038065,213.0030706
5.923520974,4.944117322,5.943152787,213.0030732
5.924215418,4.944232027,5.943267495,213.0030758
5.924909863,4.944346718,5.94338219,213.0030785
5.925604307,4.944461394,5.94349687,213.0030811
5.926298751,4.944576054,5.943611533,213.0030837
5.926993196,4.944690696,5.943726179,213.0030863
5.92768764,4.944805329,5.943840816,213.0030889
5.928382085,4.944919945,5.943955436,213.0030915
5.929076529,4.945034555,5.944070049,213.0030941
5.929770974,4.945149156,5.944184654,213.0030967
5.930465418,4.945263734,5.944299236,213.0030993
5.931159863,4.945378294,5.9444138,213.0031019
5.931854307,4.945492847,5.944528356,213.0031046
5.932548751,4.945607383,5.944642896,213.0031072
5.933243196,4.945721907,5.944757424,213.0031098
5.93393764,4.945836424,5.944871945,213.0031124
5.934632085,4.945950928,5.944986452,213.003115
5.935326529,4.946065407,5.945100935,213.0031176
5.936020974,4.94617988,5.945215412,213.0031202
5.936715418,4.946294341,5.945329876,213.0031228
5.937409863,4.946408789,5.945444328,213.0031254
5.938104307,4.946523218,5.945558761,213.003128
5.938798751,4.946637636,5.945673183,213.0031306
5.939493196,4.946752035,5.945787586,213.0031332
5.94018764,4.94686642,5.945901974,213.0031358
5.940882085,4.946980794,5.946016352,213.0031384
5.941576529,4.947095154,5.946130716,213.003141
5.942270974,4.947209494,5.946245059,213.0031436
5.942965418,4.947323835,5.946359404,213.0031462
5.943659863,4.947438152,5.946473725,213.0031488
5.944354307,4.947552466,5.946588043,213.0031514
5.945048751,4.947666759,5.946702339,213.003154
5.945743196,4.947781043,5.946816627,213.0031566
5.94643764,4.947895308,5.946930896,213.0031592
5.947132085,4.948009557,5.947045148,213.0031618
5.947826529,4.94812379,5.947159385,213.0031644
5.948520974,4.948238021,5.94727362,213.003167
5.949215418,4.948352246,5.947387849,213.0031696
5.949909863,4.948466445,5.947502052,213.0031722
5.950604307,4.948580636,5.947616246,213.0031748
5.951298751,4.948694809,5.947730423,213.0031774
5.951993196,4.948808964,5.947844581,213.00318
5.95268764,4.94892311,5.947958731,213.0031826
5.953382085,4.949037241,5.948072867,213.0031852
5.954076529,4.949151362,5.94818699,213.0031878
5.954770974,4.94926547,5.948301102,213.0031904
5.955465418,4.949379561,5.948415198,213.003193
5.956159863,4.949493638,5.948529278,213.0031956
5.956854307,4.949607696,5.948643339,213.0031982
5.957548751,4.949721737,5.948757385,213.0032008
5.958243196,4.949835776,5.948871427,213.0032034
5.95893764,4.949949795,5.94898545,213.003206
5.959632085,4.950063813,5.949099472,213.0032085
5.960326529,4.950177802,5.949213465,213.0032111
5.961020974,4.950291789,5.949327455,213.0032137
5.961715418,4.950405758,5.949441428,213.0032163
5.962409863,4.950519713,5.949555387,213.0032189
5.963104307,4.950633655,5.949669333,213.0032215
5.963798751,4.950747587,5.949783268,213.0032241
5.964493196,4.950861502,5.949897187,213.0032267
5.96518764,4.950975412,5.9500111,213.0032293
5.965882085,4.951089297,5.950124989,213.0032319
5.966576529,4.951203169,5.950238865,213.0032344
5.967270974,4.951317024,5.950352724,213.003237
5.967965418,4.951430874,5.950466577,213.0032396
5.968659863,4.951544704,5.950580411,213.0032422
5.969354307,4.951658524,5.950694234,213.0032448
5.970048751,4.95177233,5.950808045,213.0032474
5.970743196,4.951886127,5.950921845,213.00325
5.97143764,4.951999911,5.951035633,213.0032525
5.972132085,4.95211367,5.951149396,213.0032551
5.972826529,4.952227425,5.951263154,213.0032577
5.973520974,4.952341166,5.951376899,213.0032603
5.974215418,4.952454887,5.951490624,213.0032629
5.974909863,4.952568601,5.951604342,213.0032655
5.975604307,4.952682297,5.951718042,213.0032681
5.976298751,4.952795989,5.951831737,213.0032706
5.976993196,4.952909666,5.951945418,213.0032732
5.97768764,4.953023319,5.952059075,213.0032758
5.978382085,4.953136967,5.952172726,213.0032784
5.979076529,4.953250603,5.952286366,213.003281
5.979770974,4.953364225,5.952399991,213.0032835
5.980465418,4.953477826,5.952513597,213.0032861
5.981159863,4.953591421,5.952627195,213.0032887
5.981854307,4.953705008,5.952740786,213.0032913
5.982548751,4.953818576,5.952854358,213.0032939
5.983243196,4.95393213,5.952967915,213.0032964
5.98393764,4.954045667,5.953081456,213.003299
5.984632085,4.954159191,5.953194983,213.0033016
5.985326529,4.954272703,5.953308499,213.0033042
5.986020974,4.954386203,5.953422004,213.0033067
5.986715418,4.95449968,5.953535484,213.0033093
5.987409863,4.954613153,5.953648961,213.0033119
5.988104307,4.954726617,5.953762428,213.0033145
5.988798751,4.954840062,5.953875877,213.003317
5.989493196,4.954953495,5.953989314,213.0033196
5.99018764,4.955066918,5.954102741,213.0033222
5.990882085,4.955180318,5.954216144,213.0033248
5.991576529,4.955293706,5.954329536,213.0033273
5.992270974,4.955407079,5.954442913,213.0033299
5.992965418,4.955520443,5.95455628,213.0033325
5.993659863,4.9556338,5.954669641,213.0033351
5.994354307,4.955747136,5.954782981,213.0033376
5.995048751,4.955860461,5.95489631,213.0033402
5.995743196,4.955973769,5.955009621,213.0033428
5.99643764,4.956087068,5.955122924,213.0033453
5.997132085,4.956200355,5.955236215,213.0033479
5.997826529,4.956313628,5.955349492,213.0033505
5.998520974,4.956426886,5.955462753,213.0033531
5.999215418,4.956540129,5.955576,213.0033556
5.999909863,4.95665336,5.955689235,213.0033582
6.000604307,4.956766576,5.955802455,213.0033608
6.001298751,4.956879775,5.955915657,213.0033633
6.001993196,4.95699297,5.956028855,213.0033659
6.00268764,4.957106154,5.956142044,213.0033685
6.003382085,4.957219319,5.956255213,213.003371
6.004076529,4.957332471,5.956368368,213.0033736
6.004770974,4.957445614,5.956481515,213.0033762
6.005465418,4.957558739,5.956594643,213.0033787
6.006159863,4.957671851,5.956707759,213.0033813
